date	resort	author	article	article-cicker	workload-index	
23.01.2020 09:58:00	international	Reuters	USA drohen mit Tötung von Soleimanis Nachfolger	Konflikt	4594
23.01.2020 07:13:00	international	dpa	Nordkorea erstmals bei Sicherheitskonferenz in München dabei	Expertentreffen	15034
23.01.2020 06:00:00	international	Gudrun Harrer	Holpriger Start für neue Regierung im Libanon	Krise	11922
23.01.2020 06:00:00	international	Olivia Kortas aus Warschau	Israels Streit mit Polen belastet Holocaust-Gedenken	Jerusalem	8319
23.01.2020 17:18:00	inland	APA	Aufnahmestopp für Lehramt "Psychologie und Philosophie" an der Uni Wien	Keine Jobs	6804
23.01.2020 15:15:00	inland	APA	Geschmälerter U-Ausschuss zu Casinos und Ibiza trat erstmals zusammen	Aufklärung	14413
23.01.2020 09:23:00	inland	APA	Trotz Ibiza: Österreich im Korruptionsranking leicht verbessert	Transparenz	9836
23.01.2020 16:24:00	inland	Fabian Schmid	Die FPÖ nach Straches Abschied: Außer Spesen nichts gewesen	Drittes Lager	9940
23.01.2020 15:15:00	inland	red	Geschmälerter U-Ausschuss zu Casinos und Ibiza trat erstmals zusammen	Aufklärung	14413
23.01.2020 09:23:00	inland	red	Trotz Ibiza: Österreich im Korruptionsranking leicht verbessert	Transparenz	9836
23.01.2020 19:12:00	wirtschaft	APA	Kurz traf Cook: Apple soll 300 Jobs in Österreich schaffen	Davos	11955
23.01.2020 17:25:00	wirtschaft	APA	EU-Abgeordneter Karas will "Zukunftsanleihen" für EU-Budget	EU-Budget	9913
23.01.2020 15:57:00	wirtschaft	APA	Merkel in Davos: Mit China enger bei Klimaschutz zusammenarbeiten	Weltwirtschaftsforum	3897
23.01.2020 14:37:00	wirtschaft	APA	Anteil erneuerbarer Energien in EU bei 18 Prozent	Energiemix	8147
23.01.2020 14:15:00	wirtschaft	APA	600.000 alte Ölheizungen müssen bis spätestens 2035 raus	Installateure	6850
23.01.2020 12:48:00	wirtschaft	APA	Norwegen: Umweltschützer erneut mit Klimaklage gegen Ölbohrungen gescheitert	Arktisches Öl	7029
23.01.2020 06:31:00	wirtschaft	APA	Kanada verhängt im Dieselskandal Millionenstrafe gegen VW	Dieselgate	7598
23.01.2020 18:07:00	wirtschaft	Reuters	EZB stellt Weichen für Kurswechsel nach Draghi, Zinsen bleiben gleich	Eurozone	15801
23.01.2020 17:04:00	wirtschaft	Reuters	Daimler gerät mit Elektro-Suv ins Hintertreffen	E-Mobilität	6426
23.01.2020 15:28:00	wirtschaft	Reuters	Dieselabgasskandal erfasst Fiat-Chrysler- und Suzuki-Modelle	Diesel-Affäre	11995
23.01.2020 14:09:00	wirtschaft	Reuters	Macquarie-Mitarbeiter tief in Cum-Ex-Geschäfte verstrickt	Steuerumgehung	7462
23.01.2020 11:40:00	wirtschaft	Reuters	Boeing hält an 737 Max fest	Luftfahrt	7340
23.01.2020 18:07:00	wirtschaft	red	EZB stellt Weichen für Kurswechsel nach Draghi, Zinsen bleiben gleich	Eurozone	15801
23.01.2020 17:04:00	wirtschaft	red	Daimler gerät mit Elektro-Suv ins Hintertreffen	E-Mobilität	6426
23.01.2020 11:40:00	wirtschaft	red	Boeing hält an 737 Max fest	Luftfahrt	7340
23.01.2020 17:10:00	wirtschaft	Andreas Danzer	Konsumgetrieben und pleite: Jüngere können Kredite immer öfter nicht zurückzahlen	Unter 35	9913
23.01.2020 15:28:00	wirtschaft	AFP	Dieselabgasskandal erfasst Fiat-Chrysler- und Suzuki-Modelle	Diesel-Affäre	11995
23.01.2020 13:29:00	wirtschaft	ung	Die Bank der gelben Post heißt Bank 99	Neue Bank	6816
23.01.2020 12:48:00	wirtschaft	dpa	Norwegen: Umweltschützer erneut mit Klimaklage gegen Ölbohrungen gescheitert	Arktisches Öl	7029
23.01.2020 06:31:00	wirtschaft	dpa	Kanada verhängt im Dieselskandal Millionenstrafe gegen VW	Dieselgate	7598
23.01.2020 09:00:00	wirtschaft	Anna Giulia Fink	Experte zu Handelsstreit: "Technologiekrieg voll im Gange"	USA/China	15748
23.01.2020 08:00:00	wirtschaft	Steffen Arora	Tirols Touristiker warnen vor Chaos wegen neuer Foto-E-Card	Sozialversicherung	10120
23.01.2020 18:37:00	web	red	Akku-Explosion droht: TV-Anbieter muss Satellit aus dem Orbit bringen	Webmix	6910
23.01.2020 16:08:00	web	red	Microsoft zwingt künftig Chrome-Nutzern Bing bei Office-365-Installation auf	Zweifelhafte Methoden	6425
23.01.2020 11:30:00	web	red	"Fortnite"-Spieler dürfen sich nun nicht mehr gegenseitig grüßen	Games	6440
23.01.2020 11:12:00	web	red	Amazon Music hat nun 55 Millionen Nutzer	IT-Business	3537
23.01.2020 10:50:00	web	red	"GTA 6" offiziell bestätigt? Verwirrung um Steuererklärung von Rockstar	Games	7948
23.01.2020 10:20:00	web	red	Datenverbrauch im deutschen Mobilfunknetz: Exabyte-Grenze geknackt	Telekom	6113
23.01.2020 09:58:00	web	red	Erste Tests zur Radeon RX 5600 XT: Großartige Full-HD-Grafikkarte, aber ...	Games	8092
23.01.2020 09:12:00	web	red	Kulthandy mit faltbarem Display: Neues Motorola Razr kommt im Februar	Smartphones	7030
23.01.2020 18:15:00	web	apo	Safari: Apple bereitet Flash ein endgültiges Ende	Browser	6961
23.01.2020 17:37:00	web	APA	EU für einheitliche Anschlussbuchsen in Smartphones, Apple ist dagegen	Netzpolitik	10818
23.01.2020 15:58:00	web	APA	Land Tirol will Gesetz gegen Airbnb verschärfen	Netzpolitik	3164
23.01.2020 13:20:00	web	APA	Briten wollen Huawei bei 5G begrenzte Rolle einräumen	5G	6023
23.01.2020 12:48:00	web	APA	Datenverbrauch im deutschen Mobilfunknetz: Exabyte-Grenze geknackt	Mobilfunk	6009
23.01.2020 10:26:00	web	APA	Smartphone-Bank N26 hat mehr als fünf Millionen Kunden	IT-Business	7740
23.01.2020 08:13:00	web	APA	Texas Instruments übertrifft trotz Gewinnrückgang Erwartungen	IT-Business	3189
23.01.2020 15:47:00	web	muz	Neos fordern Stopp des "Überwachungsprojekts" Gesichtserkennung	Netzpolitik	8766
23.01.2020 15:44:00	web	gpi	Suchergebnisse bei Google bald noch schwerer von Werbung unterscheidbar	Netzpolitik	6652
23.01.2020 10:12:00	web	gpi	Analyse zeigt, wie Amazon-Chef Bezos ausspioniert wurde	Netzpolitik	13148
23.01.2020 10:49:00	web	APA/red	Zwei Drittel der Unternehmen arbeiten noch immer an Umsetzung der DSGVO	Daten	4470
23.01.2020 10:26:00	web	Reuters	Smartphone-Bank N26 hat mehr als fünf Millionen Kunden	IT-Business	7740
23.01.2020 10:20:00	web	APA/dpa	Datenverbrauch im deutschen Mobilfunknetz: Exabyte-Grenze geknackt	Telekom	6113
23.01.2020 08:00:00	web	rec	Whatsapp-Gruppen aus der Hölle: Ihre schrecklichsten Geschichten	Webtalk	7771
23.01.2020 22:35:00	panorama	David Krutzler	Strache: "Die FPÖ hat Kopf, Herz und Seele verloren"	Wien	20181
23.01.2020 17:46:00	panorama	APA/AFP	Trump nimmt an Großdemonstration von Abtreibungsgegnern teil	March for Life	6666
23.01.2020 17:17:00	panorama	jop	Österreichisches Lateinamerika-Institut meldete Insolvenz an	Vor dem Aus	7664
23.01.2020 13:12:00	panorama	jop	Deutschkursangebot für Asylwerber ist laut SOS Mitmensch schlecht	Integration	11716
23.01.2020 17:17:00	panorama	APA	Österreichisches Lateinamerika-Institut meldete Insolvenz an	Vor dem Aus	7664
23.01.2020 14:06:00	panorama	APA	Zwei Kinder bei schwerem Schulbusunfall in Thüringen getötet	Deutschland	3787
23.01.2020 13:24:00	panorama	APA	Ein Toter bei schwerem Verkehrsunfall in Wien-Döbling	B14	3088
23.01.2020 13:12:00	panorama	APA	Deutschkursangebot für Asylwerber ist laut SOS Mitmensch schlecht	Integration	11716
23.01.2020 13:01:00	panorama	APA	Neun Tote und große Verwüstung in Spanien nach Sturmtief "Gloria"	Kaltfront	6631
23.01.2020 12:25:00	panorama	APA	Ministerium stoppt Flüchtlings-Rollenspiel an Schulen	Bildung	14915
23.01.2020 11:59:00	panorama	APA	Athen will nach Protesten fünf Migrantenlager schließen	Griechische Inseln	5420
23.01.2020 10:39:00	panorama	APA	Neue Brände in Australien: Drei Tote nach Absturz eines Löschflugzeugs	Umweltkatastrophe	9327
23.01.2020 10:25:00	panorama	APA	Mit umgebauter Schneekanone gegen Brand in Linzer Müllanlage	Verpuffung	3100
23.01.2020 09:29:00	panorama	APA	Schlimmste Heuschreckenplage seit Jahrzehnten könnte in Ostafrika zu Hungersnot führen	Millionen von Insekten	11870
23.01.2020 08:39:00	panorama	APA	Werner Sedlak als neuer Wiener Stadtrechnungshof-Direktor nominiert	Neuer Job	4865
23.01.2020 07:32:00	panorama	APA	Ein Toter und fünf Schwerverletzte nach Schüssen in Seattle	Schießerei	4495
23.01.2020 06:18:00	panorama	APA	Weltwirtschaftsforum: Polizei setzte Tränengas gegen Demonstranten in Zürich ein	Davos	2481
23.01.2020 14:06:00	panorama	dpa	Zwei Kinder bei schwerem Schulbusunfall in Thüringen getötet	Deutschland	3787
23.01.2020 13:01:00	panorama	dpa	Neun Tote und große Verwüstung in Spanien nach Sturmtief "Gloria"	Kaltfront	6631
23.01.2020 11:59:00	panorama	dpa	Athen will nach Protesten fünf Migrantenlager schließen	Griechische Inseln	5420
23.01.2020 10:39:00	panorama	dpa	Neue Brände in Australien: Drei Tote nach Absturz eines Löschflugzeugs	Umweltkatastrophe	9327
23.01.2020 12:25:00	panorama	krud	Ministerium stoppt Flüchtlings-Rollenspiel an Schulen	Bildung	14915
23.01.2020 12:25:00	panorama	spri	Ministerium stoppt Flüchtlings-Rollenspiel an Schulen	Bildung	14915
23.01.2020 12:02:00	panorama	red	Vorarlbergs Landeshauptmann drängt auf Sicherungshaft	Kriminalität	8649
23.01.2020 08:39:00	panorama	red	Werner Sedlak als neuer Wiener Stadtrechnungshof-Direktor nominiert	Neuer Job	4865
23.01.2020 12:00:00	panorama	Wolfgang Weisgram	Die Kandidaten der Burgenland-Wahl: Johann Tschürtz, ein blauer Berg-und-Tal-Fahrer	Landtagswahlen im Burgenland	8901
23.01.2020 07:32:00	panorama	AFP	Ein Toter und fünf Schwerverletzte nach Schüssen in Seattle	Schießerei	4495
23.01.2020 06:18:00	panorama	Reuters	Weltwirtschaftsforum: Polizei setzte Tränengas gegen Demonstranten in Zürich ein	Davos	2481
23.01.2020 06:00:00	panorama	Irene Brickner	Susanne Raab: "Ich weiß viele muslimische Mütter auf meiner Seite"	Frauenministerin	13631
23.01.2020 15:29:00	kultur	wurm	"Die Arbeitersaga" geht schrill ins Finale: Gute Tipps für die SPÖ	Theaterkritik	6771
23.01.2020 13:00:00	kultur	aan	Wie gehen Sie mit Ihren Büchern um?	Literaturforum	5338
23.01.2020 12:16:00	kultur	Ronald Pohl	Kirchenkritiker Adolf Holl verstorben	1930–2020	8937
23.01.2020 09:00:00	kultur	Ronald Pohl	Anthony Braxton im Porträt: Und er swingt doch	Jazz-Titan	9647
23.01.2020 06:00:00	kultur	Amira Ben Saoud	Über die Herausforderungen des Nachtlebens: "Die Jungen feiern anders"	Vienna Club Commission	15490
23.01.2020 16:52:00	etat	Daniela Rom	Jean-Luc Picard: Vom Weinberg ins Weltall	Machen Sie es so	6326
23.01.2020 06:00:00	etat	Daniela Rom	Picard, Sternenflotte und unendlicher Weltraum: "Star Trek" für Anfänger	Serienreif-Podcast 47	5537
23.01.2020 15:53:00	etat	omark	"Bäriges" zum Kitz-Jubiläum: ORF-Sportdoku mit den Streif-Helden von einst	Mythos Kitz	8691
23.01.2020 15:35:00	etat	Karin Bauer	Sechste Staffel von "The Blacklist" auf Netflix: Er – und die Verbrecherelite	TV-Tagebuch	5630
23.01.2020 14:16:00	etat	red	"Krone"/"Kurier"-Verlagstochter Mediaprint will Druckereipersonal auslagern	Umstrukturierungen	12405
23.01.2020 11:19:00	etat	red	STANDARD-Sales-Leiterin Parisa Hamidi Faal ist "Digital Superhero"	Vermarktung	9256
23.01.2020 14:16:00	etat	APA	"Krone"/"Kurier"-Verlagstochter Mediaprint will Druckereipersonal auslagern	Umstrukturierungen	12405
23.01.2020 12:02:00	etat	APA	Eine Stadt in Angst: "Tatort" über Amok-Alarm in München	Sonntagskrimi	10474
23.01.2020 10:29:00	etat	APA	Erster Trailer für Taylor-Swift-Doku "Miss Americana" im Netz	Grammy-Gewinnerin	3739
23.01.2020 12:02:00	etat	dpa	Eine Stadt in Angst: "Tatort" über Amok-Alarm in München	Sonntagskrimi	10474
23.01.2020 10:29:00	etat	dpa	Erster Trailer für Taylor-Swift-Doku "Miss Americana" im Netz	Grammy-Gewinnerin	3739
23.01.2020 06:00:00	etat	Karl Gedlicka	Tödliche Flucht, Greta Thunberg und Cannabidiol: TV-Tipps für Donnerstag	Switchlist	11317
23.01.2020 06:00:00	etat	Michaela Kampl	Picard, Sternenflotte und unendlicher Weltraum: "Star Trek" für Anfänger	Serienreif-Podcast 47	5537
23.01.2020 18:29:00	wissenschaft	dare	Neues Coronavirus wurde vermutlich von Schlangen übertragen	Giftiger Zwischenwirt	10339
23.01.2020 18:29:00	wissenschaft	APA	Neues Coronavirus wurde vermutlich von Schlangen übertragen	Giftiger Zwischenwirt	10339
23.01.2020 17:55:00	wissenschaft	APA	"Weltuntergangsuhr" erreicht traurigen Rekordwert	Endzeitanzeige	6620
23.01.2020 15:07:00	wissenschaft	APA	Lamas als Möglichkeit, Schafe vor Wölfen zu schützen	Österreich	6541
23.01.2020 14:16:00	wissenschaft	APA	Vorgeschichte der "Tribute von Panem" bringt neue Perspektive	Science Fiction	7700
23.01.2020 11:40:00	wissenschaft	APA	Neues Buch widmet sich den Wiener Sammellagern für Juden	Zeitgeschichte	8490
23.01.2020 18:29:00	wissenschaft	AFP	Neues Coronavirus wurde vermutlich von Schlangen übertragen	Giftiger Zwischenwirt	10339
23.01.2020 17:55:00	wissenschaft	red	"Weltuntergangsuhr" erreicht traurigen Rekordwert	Endzeitanzeige	6620
23.01.2020 15:07:00	wissenschaft	red	Lamas als Möglichkeit, Schafe vor Wölfen zu schützen	Österreich	6541
23.01.2020 14:16:00	wissenschaft	red	Vorgeschichte der "Tribute von Panem" bringt neue Perspektive	Science Fiction	7700
23.01.2020 06:00:00	wissenschaft	red	Wissenschafter geben überraschenden Tipp für perfekten Espresso	Baristologie	9149
23.01.2020 09:00:00	wissenschaft	David Rennert	Der erste Schutzschild unseres Planeten	Ur-Magnetfeld	12987
24.01.2020 19:54:00	international	APA	Iranischer Raketenangriff verletzte mehr US-Soldaten als bisher bekannt	Irak	7991
24.01.2020 17:59:00	international	APA	Jair Bolsonaro fällt wieder mit rassistischen Aussagen auf	Brasilien	6712
24.01.2020 13:17:00	international	APA	Von der Leyen,  Michel und Johnson unterzeichneten Brexit-Vertrag	Eine Woche vor dem Brexit	13061
24.01.2020 13:07:00	international	APA	Schiedskommission: Auftritt bei FPÖ kostet Sarrazin SPD-Mitgliedschaft	FPÖ-Wahlkampfveranstaltung	8027
24.01.2020 12:57:00	international	APA	Norwegens Regierung nach Streit über IS-Anhängerin umgebildet	Minderheitsregierung	6506
24.01.2020 12:17:00	international	APA	Morales-Vertrauter Luis Arce will Boliviens Präsident werden	Bolivien	11844
24.01.2020 11:42:00	international	APA	EuGH muss über einstweilige Verfügung gegen Polen entscheiden	Europäischer Gerichtshof	5441
24.01.2020 07:21:00	international	APA	Zusammenstöße zwischen Mexikos Nationalgarde und 1.000 Migranten	Migration	9831
24.01.2020 06:07:00	international	APA	Trump stellt Friedensplan für Nahen Osten vor	Israel – Palästina	17227
24.01.2020 19:54:00	international	AFP	Iranischer Raketenangriff verletzte mehr US-Soldaten als bisher bekannt	Irak	7991
24.01.2020 18:28:00	international	red	"Nein, nein, Amerika": Zehntausende Iraker protestieren gegen US-Militärpräsenz	"One Million March"	11949
24.01.2020 17:59:00	international	red	Jair Bolsonaro fällt wieder mit rassistischen Aussagen auf	Brasilien	6712
24.01.2020 13:17:00	international	red	Von der Leyen,  Michel und Johnson unterzeichneten Brexit-Vertrag	Eine Woche vor dem Brexit	13061
24.01.2020 12:57:00	international	red	Norwegens Regierung nach Streit über IS-Anhängerin umgebildet	Minderheitsregierung	6506
24.01.2020 12:17:00	international	red	Morales-Vertrauter Luis Arce will Boliviens Präsident werden	Bolivien	11844
24.01.2020 08:46:00	international	red	Erst Schüsse auf Büro, nun Morddrohung gegen SPD-Politiker Diaby	Deutschland	9570
24.01.2020 18:28:00	international	Reuters	"Nein, nein, Amerika": Zehntausende Iraker protestieren gegen US-Militärpräsenz	"One Million March"	11949
24.01.2020 18:19:00	international	Jürgen Gottschlich aus Istanbul	Merkel sagt Erdoğan finanzielle Unterstützung für Flüchtlinge zu	Besuch	11913
24.01.2020 18:15:00	international	Frank Herrmann aus Washington	Vier Lücken in Trumps Verteidigungsfront im Impeachment-Verfahren	Impeachment	15428
24.01.2020 17:59:00	international	dpa	Jair Bolsonaro fällt wieder mit rassistischen Aussagen auf	Brasilien	6712
24.01.2020 14:27:00	international	dpa	Kreml lässt Bürger über neue Verfassung abstimmen	Verfassungsänderung	6616
24.01.2020 12:17:00	international	dpa	Morales-Vertrauter Luis Arce will Boliviens Präsident werden	Bolivien	11844
24.01.2020 06:07:00	international	dpa	Trump stellt Friedensplan für Nahen Osten vor	Israel – Palästina	17227
24.01.2020 16:39:00	international	Stefan Brändle aus Paris	Keine Sieger im Streit um Macrons Pensionsreform in Frankreich	Proteste	13948
24.01.2020 13:17:00	international	tom	Von der Leyen,  Michel und Johnson unterzeichneten Brexit-Vertrag	Eine Woche vor dem Brexit	13061
24.01.2020 13:08:00	international	Dominik Straub aus Rom	Matteo Salvini greift in Italien in die unterste Schublade	Wahlen	10869
24.01.2020 17:51:00	inland	Heidi Schrodt	Nach der Causa Wiesinger nicht zur Tagesordnung übergehen	Heidi Schrodt	12033
24.01.2020 17:09:00	inland	Steffen Arora	Machtkampf um Postenbesetzung spaltet Innsbrucker ÖVP	Freund, Feind, Parteifreund	8945
24.01.2020 13:01:00	inland	fsc	FPÖ-Kandidat in Melk war Facebook-Fan von Neonazis	Rechtsextremismus	5186
24.01.2020 12:54:00	inland	Karin Riss	Kindergarten: Tag der Wunderwuzzis	Bildung	8267
24.01.2020 10:00:00	inland	Wolfgang Weisgram	Eine späte zweite Luft im burgenländischen Wahlkampf	Burgenland-Finale	8214
24.01.2020 09:13:00	inland	APA	Soros gründet weltweites Universitätennetzwerk	Weltwirtschaftsforum	12262
24.01.2020 09:11:00	inland	APA	Sozialminister Anschober berät mit Ländern über die Mindestsicherung	Soziales	9434
24.01.2020 09:13:00	inland	red	Soros gründet weltweites Universitätennetzwerk	Weltwirtschaftsforum	12262
24.01.2020 09:11:00	inland	red	Sozialminister Anschober berät mit Ländern über die Mindestsicherung	Soziales	9434
24.01.2020 06:00:00	inland	Walter Müller	Kärntens Landeshauptmann ortet medialen "Schutzschild" um Kurz	SPÖ	14365
24.01.2020 18:29:00	wirtschaft	Reuters	Polnische Lot übernimmt deutschen Ferienflieger Condor	Thomas Cook	11127
24.01.2020 16:23:00	wirtschaft	Reuters	40 Tage Frist für das Schicksal von Ex-Nissan-Chef Ghosn	Auslieferung	5791
24.01.2020 18:29:00	wirtschaft	dpa	Polnische Lot übernimmt deutschen Ferienflieger Condor	Thomas Cook	11127
24.01.2020 17:15:00	wirtschaft	Karin Riss	Unterwegs mit den Klimaaktivisten: Davos von unten	Reportage	15458
24.01.2020 16:23:00	wirtschaft	ung	40 Tage Frist für das Schicksal von Ex-Nissan-Chef Ghosn	Auslieferung	5791
24.01.2020 15:24:00	wirtschaft	APA	Kurz warnt in Davos vor Comeback des Kollektivismus	Weltwirtschaftsforum	12868
24.01.2020 13:34:00	wirtschaft	APA	Starker Rückgang bei Falschgeld: Neue Scheine zeigen laut OeNB Wirkung	"Falsche Fuffzger"	5941
24.01.2020 12:05:00	wirtschaft	APA	Molkereien und Milchbauern ächzen unter Preisdruck	Milchpreis	5461
24.01.2020 07:29:00	wirtschaft	APA	EU-Steueroasen kosten EU-Staaten jährlich 170 Milliarden Euro	Studie	10707
24.01.2020 15:24:00	wirtschaft	red	Kurz warnt in Davos vor Comeback des Kollektivismus	Weltwirtschaftsforum	12868
24.01.2020 13:00:00	wirtschaft	red	Spanien und Frankreich rangieren bei Gästen in der EU ganz oben	Tourismus	5470
24.01.2020 12:05:00	wirtschaft	red	Molkereien und Milchbauern ächzen unter Preisdruck	Milchpreis	5461
24.01.2020 14:09:00	wirtschaft	luis	Sigmar Gabriel wird Aufsichtsrat der Deutschen Bank	Ehemaliger SPD-Chef	9710
24.01.2020 11:59:00	wirtschaft	Christian Kern	Datenleck bei Buchbinder: Was Betroffene tun können	Datenschutz-Grundverordnung	12236
24.01.2020 09:00:00	wirtschaft	Günther Strobl	Warum sich auch Alleingänge beim Klimaschutz bezahlt machen	Studie	11668
24.01.2020 08:00:00	wirtschaft	Regina Bruckner	Warum Tesla (fast) allen davonfährt	Serie E-Auto	10000
24.01.2020 06:00:00	wirtschaft	András Szigetvari	Fünf Gründe, warum Wiener Arbeitslose nicht aufs Land wollen	Kein Bock aufs Land	14713
24.01.2020 15:50:00	web	red	Zensur: China nahm Nutzer fest, die über Coronavirus posteten	Netzpolitik	6126
24.01.2020 14:10:00	web	red	iPhone 11 gehackt: FBI braucht keine Hintertür und widerlegt sich damit selbst	Behörde	5924
24.01.2020 12:30:00	web	Andreas Proschofsky	Ubuntu streicht vielkritisierte Amazon-Anbindung	Linux	4879
24.01.2020 10:22:00	web	APA	Gewinn bei Ericsson klettert wegen Flaute in den USA langsamer als erwartet	IT-Business	3435
24.01.2020 08:14:00	web	APA	Chiphersteller Intel erfreut Anleger mit starken Zahlen	IT-Business	3440
